ProductKey,OrderDateKey,CustomerKey,CurrencyKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight
541,20131014,27764,100,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
361,20131014,15585,6,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
478,20131014,15585,6,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
477,20131014,15585,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
484,20131014,15585,6,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
353,20131014,15185,6,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
480,20131014,15185,6,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
386,20131014,26751,6,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
390,20131014,26191,6,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
222,20131014,26191,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
581,20131014,21258,6,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
489,20131014,21258,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
380,20131014,21562,6,1,2443.35,2443.35,0.0,0.0,1554.9479,1554.9479,2443.35,195.468,61.0838
484,20131014,21562,6,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
572,20131014,29279,100,1,742.35,742.35,0.0,0.0,461.4448,461.4448,742.35,59.388,18.5588
479,20131014,29279,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131014,29279,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
488,20131014,29279,100,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
225,20131014,29279,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
604,20131014,23479,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20131014,23479,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131014,23479,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
217,20131014,23479,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
584,20131014,23668,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
465,20131014,23668,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
580,20131014,18370,100,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
581,20131014,18440,100,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
231,20131014,18440,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
463,20131014,18440,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
584,20131014,24098,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
538,20131014,24098,100,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
529,20131014,24098,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
487,20131014,24098,100,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748
222,20131014,24098,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
573,20131014,17182,98,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
217,20131014,17182,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
569,20131014,11017,6,1,742.35,742.35,0.0,0.0,461.4448,461.4448,742.35,59.388,18.5588
578,20131014,14235,6,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713
479,20131014,14235,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131014,14235,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
487,20131014,14235,6,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748
581,20131014,22520,98,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
231,20131014,22520,98,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
465,20131014,22520,98,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
580,20131014,22461,98,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
488,20131014,22461,98,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
573,20131014,12987,6,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
482,20131014,12987,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
563,20131014,11897,6,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
217,20131014,11897,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
490,20131014,11897,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
477,20131015,23657,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
225,20131015,13141,6,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
476,20131015,13141,6,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
484,20131015,11123,6,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
225,20131015,18289,6,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
479,20131015,16729,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
361,20131015,14700,98,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
485,20131015,14700,98,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
482,20131015,14700,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
353,20131015,16393,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
537,20131015,16393,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
528,20131015,16393,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
222,20131015,16393,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
598,20131015,15649,100,1,539.99,539.99,0.0,0.0,294.5797,294.5797,539.99,43.1992,13.4998
528,20131015,15649,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
535,20131015,15649,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
217,20131015,15649,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
597,20131015,18633,98,1,539.99,539.99,0.0,0.0,294.5797,294.5797,539.99,43.1992,13.4998
485,20131015,18633,98,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
478,20131015,18633,98,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
477,20131015,18633,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
214,20131015,18633,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
528,20131015,11753,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
535,20131015,11753,6,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
483,20131015,13169,100,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0
529,20131015,11012,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
480,20131015,11012,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
529,20131015,28861,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
539,20131015,28861,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
530,20131015,13096,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
541,20131015,13096,19,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
480,20131015,13096,19,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
530,20131015,27915,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
214,20131015,27915,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
538,20131015,26450,100,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
225,20131015,26450,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
540,20131015,25277,100,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
529,20131015,25277,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
222,20131015,25277,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
465,20131015,25277,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
541,20131015,27456,100,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
530,20131015,27456,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
467,20131015,27456,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
528,20131015,11841,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
535,20131015,11841,19,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
485,20131015,11841,19,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
234,20131015,11841,19,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
528,20131015,19817,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
536,20131015,19817,19,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
222,20131015,19817,19,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
482,20131015,19817,19,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
478,20131015,21755,100,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
477,20131015,21755,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
536,20131015,18407,19,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
480,20131015,18407,19,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
475,20131015,18784,100,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
231,20131015,18784,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
225,20131015,18784,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
474,20131015,18575,100,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
482,20131015,18575,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,20081,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
491,20131015,20081,100,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
485,20131015,13699,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
491,20131015,13699,100,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
485,20131015,14844,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
472,20131015,14844,100,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875
539,20131015,19187,98,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
480,20131015,19187,98,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
483,20131015,19187,98,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0
465,20131015,11376,98,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
489,20131015,11376,98,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
529,20131015,15102,98,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
540,20131015,15102,98,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
465,20131015,15102,98,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
528,20131015,17090,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
535,20131015,17090,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
214,20131015,17090,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
477,20131015,22387,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
477,20131015,24132,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
529,20131015,22806,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
214,20131015,22806,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
541,20131015,26943,100,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
530,20131015,26943,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
222,20131015,26943,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
537,20131015,14359,19,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
528,20131015,14359,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
480,20131015,14359,19,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
485,20131015,14515,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
214,20131015,14515,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
234,20131015,12396,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
600,20131015,16090,19,1,539.99,539.99,0.0,0.0,294.5797,294.5797,539.99,43.1992,13.4998
528,20131015,16090,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
535,20131015,16090,19,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
214,20131015,16090,19,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
353,20131015,16852,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
485,20131015,16852,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
473,20131015,16852,100,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875
590,20131015,15188,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
475,20131015,15188,100,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
225,20131015,15188,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
590,20131015,15189,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
355,20131015,16144,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
485,20131015,16144,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
217,20131015,16144,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
353,20131015,15204,6,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
537,20131015,15204,6,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
528,20131015,15204,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
217,20131015,15204,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
384,20131015,26750,6,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
217,20131015,26750,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
386,20131015,26562,6,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
479,20131015,26562,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,26562,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
484,20131015,26562,6,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
390,20131015,26190,6,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
529,20131015,26190,6,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
539,20131015,26190,6,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
606,20131015,25559,6,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20131015,25559,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,25559,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
564,20131015,27105,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
477,20131015,27105,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
479,20131015,27105,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
564,20131015,24793,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
222,20131015,24793,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
563,20131015,24800,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
222,20131015,24800,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
576,20131015,27440,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
479,20131015,27440,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,27440,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
573,20131015,27274,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
222,20131015,27274,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
577,20131015,25969,100,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713
217,20131015,25969,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
577,20131015,16011,19,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713
222,20131015,16011,19,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
605,20131015,23781,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
538,20131015,23781,100,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
529,20131015,23781,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
480,20131015,23781,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
604,20131015,19769,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
605,20131015,19204,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
390,20131015,21388,100,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
231,20131015,21388,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
225,20131015,21388,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
580,20131015,18366,100,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
237,20131015,18366,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
467,20131015,18366,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
386,20131015,24211,98,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
237,20131015,24211,98,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
605,20131015,13771,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20131015,13771,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,13771,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
463,20131015,13771,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
584,20131015,13782,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20131015,13782,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,13782,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
217,20131015,13782,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
606,20131015,22689,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20131015,22689,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
604,20131015,24127,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20131015,24127,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
565,20131015,29464,6,1,742.35,742.35,0.0,0.0,461.4448,461.4448,742.35,59.388,18.5588
479,20131015,29464,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131015,29464,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
567,20131015,11026,6,1,742.35,742.35,0.0,0.0,461.4448,461.4448,742.35,59.388,18.5588
541,20131015,11026,6,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
530,20131015,11026,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
590,20131016,11364,6,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
222,20131016,11364,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
590,20131016,11365,6,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
476,20131016,11365,6,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
489,20131016,11365,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
479,20131016,28609,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20131016,28609,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
234,20131016,28609,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
535,20131016,13614,6,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
480,20131016,13614,6,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
536,20131016,20240,6,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
528,20131016,20240,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
485,20131016,20240,6,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
485,20131016,18728,6,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
467,20131016,18728,6,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
477,20131016,11098,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
528,20131016,24603,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
214,20131016,24603,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
530,20131016,14684,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
480,20131016,14684,6,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
484,20131016,11116,6,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
376,20131016,20170,98,1,2443.35,2443.35,0.0,0.0,1554.9479,1554.9479,2443.35,195.468,61.0838
217,20131016,20170,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
589,20131016,14789,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
528,20131016,14789,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
536,20131016,14789,100,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
361,20131016,14146,98,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
477,20131016,14146,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
478,20131016,14146,98,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
214,20131016,14146,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
589,20131016,16407,98,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
528,20131016,16407,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
536,20131016,16407,98,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
480,20131016,16407,98,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
588,20131016,14779,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
231,20131016,14779,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
529,20131016,11501,19,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
538,20131016,11501,19,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
217,20131016,11501,19,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
540,20131016,25438,100,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
529,20131016,25438,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
